time,event,p1,p2
6.1591721373141075,3,191,59.0
6.172050350041672,6,92,43.0
6.225743158371634,3,63,147.0
6.281689444617256,3,60,65.0
6.287215639281249,1,92,70.0
6.318371500074039,3,127,36.0
6.334458747084541,2,107,
6.396888572220616,3,57,55.0
6.48733153567769,3,91,121.0
6.493762769366774,10,138,
6.58180186449735,1,28,138.0
6.631712291897691,3,148,187.0
6.763234586725029,3,135,68.0
6.771822306050699,3,176,150.0
6.784162469188799,3,57,26.0
6.819884251998173,3,66,63.0
6.838435653026481,1,62,138.0
6.872116668181905,3,38,33.0
6.9253963755840795,6,27,53.0
6.931050585013905,3,106,146.0
6.932220640186777,3,105,110.0
6.952371135875173,3,78,4.0
6.978674035259287,1,75,138.0
7.089600500473975,1,69,138.0
7.106175717039095,3,37,50.0
7.107405508738842,6,48,189.0
7.114534000629437,2,70,
7.1640914802513675,3,120,0.0
7.182846516215445,1,146,138.0
7.234817083268394,1,76,138.0
7.251148189982615,6,131,7.0
7.305979840089314,3,33,72.0
7.392810655030856,3,33,77.0
7.423822878085464,10,76,
7.42804313961205,3,117,177.0
7.437563140241887,3,135,8.0
7.449715775229277,3,5,131.0
7.460646143346554,9,92,
7.470102435691879,3,66,165.0
7.474426191809468,3,85,122.0
7.514598132871772,9,69,
7.539505914051222,1,77,138.0
7.550287355272203,3,124,19.0
7.560449778330196,1,190,138.0
7.589685487962717,1,117,92.0
7.60597812149839,6,115,40.0
7.623824593227939,1,65,69.0
7.630527993366294,3,151,29.0
7.636457576529379,3,121,43.0
7.637801734233147,3,133,184.0
7.650620188978746,1,73,138.0
7.6678749526326015,3,62,158.0
7.700971086277789,10,117,
7.731241324806789,6,28,64.0
7.789517952314066,6,2,130.0
7.8205538777380275,1,185,76.0
7.854671926119132,1,68,117.0
7.868304997962383,1,81,117.0
7.873689186455225,1,96,117.0
7.878457436875961,9,180,
7.8794422886654445,1,134,69.0
7.893768014541845,3,122,35.0
7.897561799988002,1,55,69.0
7.954289313042898,1,174,92.0
7.967155198894379,6,18,190.0
8.030668845597509,1,179,180.0
8.048246585942815,1,169,92.0
8.124452134280757,1,128,117.0
8.144746610406493,6,196,29.0
8.162576187392666,1,122,117.0
8.232334989362451,3,122,6.0
8.280433848345822,9,122,
8.319767349092436,1,110,180.0
8.345822810339051,9,68,
8.413058417776838,3,87,177.0
8.513500607719187,6,197,20.0
8.540583995962475,10,81,
8.575075526388634,3,100,44.0
8.598641601371114,1,49,117.0
8.599392652839757,3,53,111.0
8.68568472273827,3,101,10.0
8.740735174267488,6,176,179.0
8.741205881190384,1,167,122.0
8.804545868791397,3,70,166.0
8.891076847755636,1,166,138.0
8.90199063861951,4,81,59.0
8.902977962864542,10,185,
9.017761334303277,1,63,122.0
9.027697919920538,3,33,144.0
9.102177055313714,1,52,68.0
9.108814244904647,6,30,113.0
9.110487970679149,1,175,185.0
9.125507804525341,3,18,164.0
9.129314188336943,4,81,60.0
9.173560673468868,1,111,117.0
9.206157879319095,1,98,185.0
9.224178513866345,9,73,
9.246617265949153,10,166,
9.269131827911114,8,122,68.0
9.289448232235141,1,20,68.0
9.325711830785194,1,59,81.0
9.36907318757414,1,83,138.0
9.383464862200151,3,17,100.0
9.391007291007837,3,110,174.0
9.415135052460613,3,150,88.0
9.456942653843619,9,63,
9.521238178061285,1,5,73.0
9.606314106244902,6,33,77.0
9.608623238531735,10,75,
9.609174495474416,1,74,81.0
9.635164491827078,1,150,73.0
9.654131207196873,3,4,11.0
9.685398730298692,1,176,69.0
9.711291229844669,1,133,63.0
9.73185645921039,6,86,16.0
9.742042069143286,1,112,81.0
9.788049981814805,3,77,45.0
9.814493560629149,1,46,138.0
9.82931276659887,10,197,
9.855323874591837,3,104,94.0
9.903662012218671,1,140,166.0
9.910520256424828,1,161,180.0
9.92986208115815,9,174,
9.965214625149196,6,132,15.0
10.029821366532387,10,176,
10.089885611627015,4,74,185.0
10.095490713934737,3,151,36.0
10.104575917742704,5,75,174.0
10.110599215340335,9,65,
10.152675366320626,10,96,
10.167403234366018,1,157,185.0
10.177935119672767,1,196,75.0
10.292242017636076,9,111,
10.367916016769302,3,66,48.0
10.385311414635547,2,138,
10.38667078148631,1,6,73.0
10.40502811884945,2,63,
10.405439791388583,1,13,73.0
10.414189624776759,1,45,176.0
10.462132142106068,1,177,117.0
10.497043742970801,7,96,25.0
10.497946768330612,10,59,
10.507752663510788,1,18,96.0
10.522033538448508,1,23,73.0
10.546492516451904,3,86,189.0
10.551915849036492,9,112,
10.555359006719451,3,62,150.0
10.557842538501784,10,45,
10.651353202027428,3,32,27.0
10.659230283904092,9,74,
10.666236024134818,1,51,166.0
10.714291954126493,1,27,75.0
10.73382038545428,3,151,19.0
10.785083191554017,1,101,65.0
10.792696837256145,3,177,41.0
10.799669209898687,1,26,111.0
10.845557735702856,3,5,30.0
10.86058360598989,1,149,180.0
10.897379669881689,1,136,96.0
10.920947679559585,1,131,166.0
10.927758260566575,1,93,197.0
10.933844279950026,1,114,185.0
11.033495389283893,1,35,112.0
11.072267353389465,1,141,65.0
11.092979094792517,1,37,176.0
11.124131652560681,1,139,96.0
11.124195075538841,9,150,
11.133986011277164,3,18,169.0
11.13802682488067,1,199,111.0
11.14489837401014,1,44,73.0
11.161296439563987,10,6,
11.18977725636493,9,52,
11.192793143207838,3,55,23.0
11.203760062527897,1,33,81.0
11.206147086616676,1,85,176.0
11.227842843934091,2,174,
11.239667353416076,1,91,176.0
11.263426636390097,3,35,23.0
11.289209182938846,10,131,
11.292412835680597,2,117,
11.293433121246531,6,121,43.0
11.299631013433402,1,95,65.0
11.308478005805037,1,86,131.0
11.310582169560016,1,120,176.0
11.34325817426327,1,187,176.0
11.398676601364958,1,162,180.0
11.440467081705684,10,98,
11.447807193337653,1,188,6.0
11.455659821438575,9,177,
11.469672476479584,1,94,112.0
11.480314177628145,1,172,65.0
11.48398686848109,1,90,98.0
11.484919511000967,3,9,4.0
11.490570262932303,3,139,83.0
11.494217439054315,1,22,112.0
11.503289600970373,1,145,6.0
11.534395405027704,1,78,185.0
11.572742226591714,4,68,106.0
11.581442931470178,1,87,98.0
11.589964926508971,1,159,96.0
11.598456504868293,10,190,
11.633995695972963,10,91,
11.648992434336023,10,161,
11.651471976982247,3,151,37.0
11.665653489937721,1,54,190.0
11.679238486014727,2,91,
11.68047107938935,2,76,
11.695244293213076,1,135,81.0
11.716078422217569,3,165,34.0
11.752447367427196,1,39,190.0
11.768208184514172,2,161,
11.769788663555918,3,26,124.0
11.785891839500406,1,21,111.0
11.793427784081603,9,22,
11.801786010619207,4,59,189.0
11.80441463716833,1,56,96.0
11.805254321151642,3,29,16.0
11.815869482372065,1,40,177.0
11.816691674457772,1,106,75.0
11.847823093197151,9,78,
11.850037989229936,1,41,69.0
11.855475489331617,3,29,24.0
11.867488544510698,6,129,172.0
11.87313518929554,10,41,
11.887376204506703,1,193,111.0
11.939989857716485,1,152,96.0
11.940071063977477,2,185,
11.958868520790183,1,53,111.0
11.991953987001054,10,49,
12.007216003882746,2,180,
12.021350232262714,1,170,65.0
12.100395661763052,1,67,190.0
12.133030855584947,2,166,
12.135454968503982,1,9,150.0
12.136931050995875,3,13,84.0
12.15177152959241,10,13,
12.167502068872883,10,44,
12.197155301743116,10,62,
12.217751951211403,1,43,44.0
12.223854362461001,2,96,
12.235466596537464,3,155,127.0
12.250307350992228,10,170,
12.253574419672471,1,60,65.0
12.28167723044239,3,120,79.0
12.287689718089071,2,45,
12.328743963554592,10,188,
12.351711349441697,1,82,150.0
12.373774992097635,3,105,29.0
12.392002544163592,1,125,81.0
12.412375830462727,1,3,176.0
12.443275252524375,10,114,
12.451234711340636,1,126,44.0
12.46457792840477,10,169,
12.475654693049847,1,10,52.0
12.475923343912227,6,0,113.0
12.482425438706136,9,95,
12.533222091293394,1,58,197.0
12.54001196177598,1,100,44.0
12.55013709085406,3,10,110.0
12.5538334312432,10,126,
12.556928509897274,3,141,9.0
12.567675817499962,1,153,170.0
12.567798817236625,1,72,188.0
12.574795028868559,1,71,62.0
12.590674778835018,6,132,56.0
12.591834210375952,3,79,90.0
12.627385201920378,10,135,
12.655513145377036,10,40,
12.661610716199046,3,133,61.0
12.687050747269115,1,121,150.0
12.703775601817185,2,13,
12.714386375772856,7,52,184.0
12.724870489493682,6,154,180.0
12.729585704118968,10,20,
12.736727085793317,1,97,111.0
12.760612485787181,10,37,
12.777015331123053,9,93,
12.819832089567162,1,57,78.0
12.820582888508078,7,94,112.0
12.841939382073294,9,3,
12.844765454329595,1,178,126.0
12.86260553949663,2,78,
12.862878113406829,3,148,153.0
12.898449313119288,10,5,
12.901100012294178,2,62,
12.902365312012384,1,129,131.0
12.91720073030286,1,192,122.0
12.941103780178073,1,34,40.0
12.979772454493851,6,78,71.0
12.983426131851632,1,38,3.0
13.006782830352948,9,149,
13.01208186949384,1,102,20.0
13.058251020833259,1,48,114.0
13.065445800241788,9,38,
13.082342713838322,6,54,144.0
13.10127958085803,1,105,93.0
13.1237587611805,10,140,
13.147874768269023,10,162,
13.151106621201501,10,141,
13.152180113984892,4,114,56.0
13.159635604750102,7,68,109.0
13.2033935984039,1,163,95.0
13.21735627057193,2,92,
13.219147763624399,6,107,34.0
13.231955935738107,3,27,136.0
13.252306854378856,1,103,170.0
13.267993285617612,9,101,
13.278668955777992,3,136,120.0
13.280235535803323,1,151,37.0
13.320427692002449,7,23,44.0
13.327865926361147,9,56,
13.341940243510573,4,175,49.0
13.37431710894115,6,146,106.0
13.413690554432462,1,160,22.0
13.425751251433267,1,181,69.0
13.471260930030027,1,15,162.0
13.499451750367385,1,16,95.0
13.506844534576734,10,133,
13.508320505720606,3,118,159.0
13.513304349963402,3,53,187.0
13.523899952270405,2,141,
13.526385066063133,1,88,150.0
13.535465945650182,1,143,52.0
13.539948049326735,10,102,
13.567543650012611,1,132,59.0
13.571919974526322,3,163,121.0
13.60634632827292,9,172,
13.676190153083411,4,2,56.0
13.695258576368643,4,17,37.0
13.696016867231986,5,98,40.0
13.69629940495601,10,199,
13.713438855244581,9,94,
13.779166570707003,2,3,
13.780811384696143,6,163,184.0
13.798597621110567,9,86,
13.841953183244522,1,50,37.0
13.884055348371932,10,34,
13.8915477563298,1,104,98.0
13.904899931191526,1,189,22.0
13.92593788231428,1,1,75.0
13.942761329847045,1,42,188.0
14.001475019722283,1,31,34.0
14.01236192058034,10,97,
14.05650149298695,1,119,190.0
14.113677132750691,4,41,141.0
14.121991728402014,1,165,162.0
14.12604265442968,10,163,
14.128707694525,1,80,93.0
14.143155982121064,10,80,
14.194798869979682,1,148,59.0
14.195579947305886,9,165,
14.198554318304074,2,94,
14.199340406181753,10,167,
14.253368093712597,1,79,167.0
14.285768176627109,10,43,
14.301162072487434,1,183,162.0
14.303329012548549,10,103,
14.321258242969138,3,10,168.0
14.322085846290044,2,41,
14.328246385936799,3,174,146.0
14.347803790219071,1,184,97.0
14.35301788066114,1,182,34.0
14.366776523128868,1,115,172.0
14.409239049130703,1,124,56.0
14.459545981003252,2,44,
14.510537698859759,10,21,
14.53330088919591,1,30,5.0
14.536721738312025,2,111,
14.538734369390445,3,168,154.0
14.54431264315127,10,51,
14.544718495777394,10,121,
14.552909332806859,1,64,74.0
14.583002409802969,10,146,
14.617543741987417,9,90,
14.622998275403733,1,144,169.0
14.648900191962358,2,102,
14.651222992633913,3,63,194.0
14.670943472988496,1,191,22.0
14.671954763569653,1,0,52.0
14.684929543734022,1,32,133.0
14.762424983117734,1,2,90.0
14.768766387065057,3,92,156.0
14.78057128775436,1,130,163.0
14.793166392088471,1,108,5.0
14.807403343193066,7,138,146.0
14.86352186436331,5,169,131.0
14.881102254776009,1,14,21.0
14.90679545037555,7,35,22.0
14.918154138004333,1,142,101.0
14.969945684579317,2,167,
14.977256730563013,1,186,20.0
15.006371533593885,7,18,197.0
15.029086439224239,9,184,
15.036264561075988,3,105,31.0
15.082406019421065,1,155,98.0
15.10860409124296,2,176,
15.119055310577155,10,79,
15.142401294457875,4,148,103.0
15.169687750246075,1,8,163.0
15.18051181415231,2,197,
15.193363228965117,1,154,93.0
15.195349515714218,4,156,81.0
15.209308197569952,9,16,
15.214062393398745,10,132,
15.234430903207597,6,13,100.0
15.236084188450766,1,84,114.0
15.251833187604284,2,40,
15.31123114907382,9,25,
15.313490417985085,3,129,54.0
15.326735891101624,4,88,101.0
15.372089648325494,4,86,19.0
15.42297290599468,2,65,
15.427404102030371,4,6,127.0
15.48474810916889,10,134,
15.498444187192344,3,129,145.0
15.527847775511258,7,172,46.0
15.614106502307704,10,157,
15.61427088141771,4,140,182.0
15.617173388081978,1,147,25.0
15.634250145327176,10,53,
15.634868231907745,10,50,
15.63717957753055,6,156,92.0
15.640621230185292,5,112,150.0
15.646525070432366,5,146,56.0
15.67390705010739,10,85,
15.676601681956743,2,114,
15.708859336105087,9,182,
15.724384829135111,6,118,175.0
15.732321003498175,1,4,103.0
15.735314039330337,3,30,168.0
15.743074702050583,6,67,9.0
15.761107680343663,1,17,37.0
15.761330301021417,4,9,6.0
15.779710305497538,4,135,18.0
15.781391364534496,3,17,179.0
15.790096115010703,1,164,140.0
15.801656431560406,10,130,
15.817708742431313,10,105,
15.823599330512373,2,130,
15.848479937934059,6,36,129.0
15.85025548318604,9,129,
15.870683893202681,1,7,101.0
15.879545533857682,10,178,
15.894922052992694,10,33,
15.915727185466737,2,21,
15.91597278994703,2,101,
15.923535956133978,8,162,165.0
15.940894068572947,2,6,
15.957764664391892,1,19,135.0
16.0185160070628,1,156,169.0
16.02089588329794,1,24,25.0
16.04111892835524,1,29,69.0
16.05314949888858,10,83,
16.095718245374645,2,98,
16.10323788294649,4,169,125.0
16.23585342017362,10,24,
16.26080574500672,9,39,
16.287858533126947,9,23,
16.31397297316557,9,28,
16.344579520797733,5,80,134.0
16.34507636884223,3,48,18.0
16.34605461077018,9,196,
16.349404081549867,5,73,37.0
16.36312104923113,4,70,24.0
16.460487758498125,9,8,
16.470203666955978,9,67,
16.485486509704014,1,89,16.0
16.487637100204648,10,64,
16.514425141366225,9,9,
16.516302138850634,5,50,43.0
16.517026257764417,3,72,147.0
16.518866921400303,7,98,51.0
16.581448618191725,2,86,
16.613178341749826,2,34,
16.653056778236056,2,9,
16.661006542241424,6,193,181.0
16.702247910349783,9,82,
16.72983317698589,4,144,188.0
16.742326223077733,10,139,
16.80232285857429,2,95,
16.881833023963072,3,168,2.0
16.905465770590464,4,100,23.0
16.910121379078294,2,184,
16.915766268979155,2,149,
16.96578851621665,2,73,
16.985374310411977,9,186,
16.99790998074702,1,61,133.0
17.006027444371384,1,123,24.0
17.00687533530594,2,121,
17.015188050766135,9,192,
17.058796605418685,6,100,86.0
17.081324288739122,10,72,
17.090625286709837,3,57,194.0
17.10917094129789,10,14,
17.134263136830285,1,158,90.0
17.159962014400403,2,172,
17.17277133779178,4,110,90.0
17.19644007277407,1,116,188.0
17.260412680791283,9,153,
17.310866060335318,2,68,
17.342102133409096,10,55,
17.354930776144883,4,153,95.0
17.381015691152598,3,137,111.0
17.384748856700796,10,7,
17.403946437863233,2,82,
17.44890863386766,4,90,108.0
17.50434548898546,2,56,
17.520892853109736,2,53,
17.549337705491592,10,120,
17.565158963919625,1,194,188.0
17.666894637817457,2,50,
17.686212491579838,7,93,181.0
17.691769521685377,10,54,
17.722901913233674,10,1,
17.735480114659044,7,81,117.0
17.737788176215123,2,85,
17.74713154354698,10,144,
17.75500203115821,3,128,73.0
17.850879525164807,2,153,
17.90830352822495,1,118,1.0
18.01549490887995,5,59,129.0
18.046723441242612,4,126,198.0
18.074496471032894,1,113,169.0
18.080300095103393,2,33,
18.102787140565454,10,156,
18.16065975523038,10,89,
18.181585804595144,1,127,80.0
18.196594285285048,4,179,67.0
18.264747106237618,5,83,165.0
18.265496662022482,9,147,
18.274499716763096,4,89,91.0
18.371827295214914,2,51,
18.379351503429938,10,26,
18.446028776106658,10,123,
18.460538782041763,2,16,
18.485858395535637,9,175,
18.512620884628863,3,148,101.0
18.524010594520725,10,106,
18.527619779919107,1,36,67.0
18.540829804763057,10,115,
18.5444638527156,9,30,
18.55293111866411,5,93,30.0
18.553331599608565,6,11,110.0
18.556885819583837,7,139,130.0
18.57758910199696,2,55,
18.57879914966852,7,104,67.0
18.5824538713547,5,196,120.0
18.614939896227064,6,174,60.0
18.726862163486523,2,59,
18.730847383961347,2,80,
18.768318757026,4,70,147.0
18.771334494833187,3,118,60.0
18.820802551133216,2,165,
18.827712501996547,10,193,
18.845022326596762,4,12,38.0
18.848645071004974,4,177,57.0
18.849980591258678,1,11,72.0
18.87456313464053,4,173,133.0
18.891117124398132,10,46,
18.896468770913597,7,72,11.0
18.901756771354986,7,28,36.0
18.91161848640062,6,127,2.0
18.96461454857315,1,99,14.0
18.990505004626833,9,181,
19.076168770448522,2,49,
19.07649669940213,2,46,
19.09753876855705,2,81,
19.104762466229456,1,12,83.0
19.14938780831708,9,15,
19.186331524384485,2,139,
19.249249616351975,10,191,
19.29985164697663,7,93,80.0
19.312561874353648,4,173,5.0
19.314940505235228,4,6,112.0
19.321669020876787,10,118,
19.322681398658926,3,50,111.0
19.34220901898997,7,35,170.0
19.359869914454325,10,151,
19.387786021398533,3,94,176.0
19.39738316617145,4,59,162.0
19.44006381077869,4,111,126.0
19.442694788800562,10,58,
19.44282552442192,5,190,132.0
19.45491213389102,2,178,
19.46208208909764,7,120,0.0
19.46808591756558,2,22,
19.493085273424303,10,104,
19.518172195733953,1,66,105.0
19.51994151177231,10,61,
19.537381377797217,2,162,
19.549931663430534,2,5,
19.5777327657544,4,82,177.0
19.634688180466213,6,195,32.0
19.6587163485036,3,130,171.0
19.740046201937282,3,111,160.0
19.789246153567476,9,119,
19.798665489016727,10,127,
19.827835978962135,6,16,87.0
19.840948897332414,6,84,143.0
19.866478713769666,9,145,
19.985470895745838,2,93,
20.00838532087818,9,110,
20.015326614780292,9,35,
20.03405951621297,7,29,105.0
20.03747300703655,7,109,119.0
20.04580527023062,7,104,100.0
20.05858198478191,7,107,119.0
20.07271032580135,1,47,43.0
20.124215438006384,7,161,193.0
20.127763141695684,2,20,
20.191196873361815,1,195,115.0
20.212888983702804,7,83,12.0
20.22195287278905,7,98,190.0
20.22947257272284,6,17,100.0
20.249939065205535,8,182,7.0
20.302809328161896,7,69,29.0
20.341426423604954,10,84,
20.349441584299626,1,137,26.0
20.378731419938013,3,63,3.0
20.379413397369277,9,57,
20.404501906355698,6,51,93.0
20.404823397416777,7,112,185.0
20.40541090983148,7,9,163.0
20.422008620619305,2,37,
20.43108541464119,2,190,
20.431964469254606,5,147,79.0
20.43385351655556,5,131,182.0
20.44486355221396,10,113,
20.467816157929118,3,73,116.0
20.46938537251792,7,170,36.0
20.472166989057595,7,103,101.0
20.4772135354203,2,35,
20.497388690991315,10,29,
20.50305921920502,7,93,43.0
20.554040399389404,7,112,34.0
20.56638701865879,7,188,42.0
20.609652519721593,1,171,129.0
20.650663423021843,7,70,129.0
20.659299494042624,2,199,
20.665525736066613,3,82,160.0
20.669448466349376,7,135,76.0
20.679936701984126,7,138,113.0
20.69281248901956,7,87,39.0
20.713786172447858,6,88,101.0
20.726606809107512,7,176,122.0
20.726664389577227,8,120,79.0
20.74018945838547,7,119,85.0
20.795031377932936,7,145,121.0
20.795279621808692,3,0,78.0
20.797242876263752,3,111,102.0
20.816071553118775,2,74,
20.819495876555017,3,155,194.0
20.840749108043102,7,196,78.0
20.85116816546872,7,122,189.0
20.854230055563622,7,83,48.0
20.862059354306446,4,146,74.0
20.86879512902,7,54,148.0
20.87436105901063,7,35,144.0
20.8870325378803,2,150,
20.895181355527164,7,174,110.0
20.90183220200769,7,127,116.0
20.930111368546243,7,38,128.0
20.956791036494494,2,28,
21.002353752392075,7,87,61.0
21.02082811891327,7,90,143.0
21.023147917957022,1,173,191.0
21.03337745916668,7,181,187.0
21.04917569392495,3,158,154.0
21.054941970160662,3,48,85.0
21.059027897475545,3,60,95.0
21.06036223979804,10,42,
21.067219030120533,8,106,75.0
21.081873031670455,7,127,27.0
21.102728614812378,2,127,
21.167271726303923,10,194,
21.177447289393854,7,122,162.0
21.18032550025044,6,130,33.0
21.193925124473353,5,113,105.0
21.19674581346713,3,190,51.0
21.198351353844075,7,110,36.0
21.225196649892805,7,113,162.0
21.23348095302569,2,64,
21.240169081046368,7,61,82.0
21.258309664729897,7,6,188.0
21.266606426235743,7,185,84.0
21.295202945801833,7,39,80.0
21.30886752064866,7,119,143.0
21.322800521166652,7,135,19.0
21.330480342982625,7,30,101.0
21.34765677516999,3,198,28.0
21.355005355628407,3,55,198.0
21.366985166501063,3,28,70.0
21.40998949898337,7,176,61.0
21.428466191110626,7,157,92.0
21.442294456450153,3,108,101.0
21.4491439727584,7,138,69.0
21.449947025110397,7,176,106.0
21.486553135812354,2,105,
21.53825017337641,10,179,
21.550802560849526,1,198,123.0
21.55805378636068,7,180,135.0
21.56740465319256,9,66,
21.591541419703578,7,83,121.0
21.610710755803847,7,14,82.0
21.62104912791551,7,72,34.0
21.661304830011662,10,148,
21.662214208381066,7,46,118.0
21.666578568692472,2,90,
21.68642306391863,7,187,148.0
21.726441783492866,2,151,
21.762135627837644,7,42,137.0
21.770438215109724,3,31,164.0
21.791701928450546,7,163,164.0
21.823506432113348,3,13,40.0
21.84574942086674,7,10,110.0
21.881778563266824,3,109,9.0
21.883889706482115,6,4,159.0
21.912190869197683,7,41,69.0
21.934046723891814,7,131,86.0
21.947739467860583,10,47,
22.017820321852618,5,140,188.0
22.03879520223729,7,174,106.0
22.06676402952457,7,128,119.0
22.06934826824965,6,176,37.0
22.104780056806785,6,117,68.0
22.162486580289208,7,114,97.0
22.1756931984245,10,87,
22.221612520230003,7,26,111.0
22.22643027177519,5,175,104.0
22.25457994363112,9,124,
22.338298127825794,6,64,48.0
22.371074089096403,7,29,16.0
22.40397568654134,7,57,33.0
22.414577330292346,7,114,177.0
22.482823683055692,5,131,67.0
22.507944052542136,6,33,127.0
22.529359563631168,10,164,
22.53563490027291,1,168,124.0
22.54709345322051,7,94,30.0
22.55302452673516,2,15,
22.554113457856854,3,95,10.0
22.55707013991079,9,128,
22.56035669593265,2,42,
22.57783062956018,3,154,4.0
22.581284241112183,10,88,
22.589340562449532,7,6,122.0
22.60206931650023,7,166,131.0
22.606368219801624,2,192,
22.610125408836904,8,110,69.0
22.617616675985303,7,69,96.0
22.635550363287024,6,40,34.0
22.655575045339354,2,89,
22.67527367703366,9,152,
22.713158427480423,2,66,
22.7220311312566,7,101,148.0
22.729092201197144,9,160,
22.73102441499122,4,17,104.0
22.792255420460158,2,52,
22.793487641529655,2,133,
22.836804231932792,7,191,22.0
22.864751206647252,6,74,64.0
22.899363202851273,4,106,114.0
22.924030414198313,7,39,4.0
22.928963387246018,7,110,178.0
22.92975534317461,7,193,111.0
23.077310721847336,4,139,7.0
23.077572490336866,10,19,
23.11257067170236,3,17,94.0
23.119799952633674,3,82,15.0
23.17234878508727,7,5,19.0
23.23600902931342,3,195,70.0
23.25296806543111,7,114,106.0
23.29711017381802,3,60,111.0
23.310079679911436,8,38,160.0
23.33496003363559,7,146,102.0
23.38597845219821,4,163,192.0
23.38860303314155,2,106,
23.420232454733565,2,164,
23.464019937547654,7,109,115.0
23.48209860159456,3,153,199.0
23.50690696845385,2,58,
23.51515921080178,2,186,
23.559790205170646,7,190,181.0
23.564844581598244,6,74,185.0
23.59326285027011,2,179,
23.607388577849303,3,28,13.0
23.64157596127922,9,36,
23.663569041457876,7,3,67.0
23.669789764248513,2,135,
23.680746077066864,10,143,
23.681869909187043,7,191,106.0
23.685938958970468,7,84,114.0
23.713848680031443,2,194,
23.739370392740963,5,147,38.0
23.747218760342825,7,129,174.0
23.768960531295967,3,141,78.0
23.771302560643434,7,36,151.0
23.78738303128457,5,148,191.0
23.79639522617988,7,163,6.0
23.80887898446198,5,177,163.0
23.815532901384877,5,123,182.0
23.822464595310777,7,34,88.0
23.854196191181934,2,26,
23.936436686175465,10,159,
23.950697580582705,10,100,
23.96771891208632,2,19,
23.977964483312054,7,31,72.0
24.005609474246643,2,144,
24.017739173712723,6,107,51.0
